Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15
0.07008612396673651	0.1788161133770271	0.03940586111486888	1.465074609551181E-5	3.8107103193090033E-4	0.48002428406304815	0.06228984948494171	3.158771063311452E-5	1.526837638801933E-5	1.126759388844231E-5	0.035248290059792534	9.977410398032697E-9	1.4432301351565695E-8	0.1325048182615827	0.001170789803354738
0.01909243712178986	0.203626357057457	7.592994695853872E-4	3.6690250288645044E-6	0.03599067377366359	0.6960799507172474	0.018976263396109996	5.087990285253623E-7	5.088940208335622E-4	8.480535584865075E-4	0.017190995612913318	9.114452579982587E-9	4.505306193665418E-4	0.0016776844080477052	0.004794673305989178
0.007172018071500934	0.07121306319312888	2.7612641228430445E-6	0.08612072318461444	0.569422049394404	8.578599033367004E-4	2.1428912732385143E-8	0.0033007764222553037	0.001625453823241147	0.06208104035755594	0.009585193092638817	0.1096938555737539	0.0037686638744340592	0.07514822685598951	8.293560110553785E-6
0.05845740886759844	0.0036661076047828315	0.0656349521745272	0.3086281768228847	0.032200631348649186	0.005421549595912133	0.131111709667649	0.28329841467725503	0.02696402245960143	0.023029637863014447	0.05210474646283635	0.0022064816893540696	0.002132492519576378	0.005130418317826451	1.3249928532263608E-5
0.07723250336892762	0.006536954923119925	0.00785566662596618	0.0135055129146031	0.3442147524266614	0.03240025830679277	0.005880511490398467	0.04143496027186782	1.4052297862490099E-5	0.0021945408631678315	9.014152980984465E-6	0.016951344617287683	1.2840603848821071E-5	0.4251960386472774	0.02656104848923778
0.25614699492328935	0.0030973311275616314	0.11337851708108022	0.08298495508071126	0.038490786620543255	0.030709371930901404	0.004698619505625028	0.05334218878362956	0.09006951240612518	0.18781261231663382	0.052294230982390694	0.06695485486122599	1.3089720042207882E-8	0.011871789522892692	0.008148221767669868
0.043250231572921516	0.0027301272409469947	0.5501313802660915	0.01963006544128878	0.013420060017285235	8.906801440901153E-4	0.021608246687299878	0.019077066591538166	0.01172142572638725	0.023143882855421634	2.2956561266908453E-6	0.22495957849744228	0.009522081819925088	0.059216017819351686	6.968596638832141E-4
0.020961448989149898	0.007318930468576012	0.009913576968569676	5.177715905984224E-9	0.8948545200994166	6.21266316082067E-4	8.846781846386932E-6	8.525674576684763E-6	0.008361792676338476	1.1813681379924455E-5	0.014232424818954113	3.86028814940259E-9	3.8506363645125475E-6	0.039913722854871575	0.0037892709958701675
0.011939129971859645	0.002518629116948505	0.09379403697499873	0.0046182011659112385	0.12990139906691145	5.22683622706628E-4	0.03638939510600562	0.4472820605970796	0.012560585762087292	0.04017209412855419	0.011628237396454	0.10271885606259139	0.013561763914390526	0.09018286814540799	0.0022100589680933806
0.036207947799594714	0.12503311499805494	0.0011358019568374644	0.0017226545260805653	0.0768959884786799	0.00928668008719356	0.0018005645346388472	0.021369976564766847	0.07146435010518062	0.09951456409535997	0.4446270112986622	0.01574180377950818	0.015905505122326035	0.078018555615173	0.0012754810379431206
0.03487029939422058	0.13476390340456348	0.02494021042148723	6.577188979815901E-5	0.035596857027118	0.0032897775747818703	0.3808314211587946	0.2593095136748051	1.1092320244887003E-4	1.2238828167576247E-5	0.08042351648765436	0.0035891582349497023	9.801997970102828E-4	0.03403623117706058	0.007179977727139528
0.09555705387696327	2.7887894697017836E-4	0.046148667441737734	0.09365860581859647	0.034556494008148884	0.002628357802134237	0.015989929358468553	0.22710928089397547	2.4725065357557373E-5	0.016509245396526356	0.35686921908788816	0.044361691554687874	0.03862923721461231	0.027678583392571714	3.014136122696797E-8
5.37666519684197E-5	8.756494729281485E-6	0.15206634200610286	0.023858177145011115	0.053960473862756486	5.220539514284378E-5	0.23659769304973136	0.04196827895226703	2.0179536323384277E-6	1.0072721452243527E-7	5.485673964719358E-8	0.2526685623859277	0.09008871212014115	0.14351293296426387	0.005161925434371383
0.00684871671693951	1.8361758566251703E-5	0.47529264943193766	0.007521258015997508	0.1299411855068284	0.002733545271146666	0.010515620274539486	0.09014578170203844	0.09784831867547084	0.008037923024781046	3.040921641209433E-8	0.016052716893157	0.11579719958307119	0.03923152165602129	1.5171080288242034E-5
1.3016911561254408E-8	0.06726048522913543	0.0038682672103931112	1.5873103906807704E-4	0.12877806382551815	1.1018392024237755E-5	1.3956845429252685E-5	0.04140972948710271	0.4712470772747018	0.18473534859571766	0.029212932521021816	0.06218548869796154	0.005773231367990034	0.005339592891564454	6.06360546011682E-6
0.27996677620008653	1.0704363485094762E-5	0.15004627417836008	6.418709460954358E-6	0.08936769977463031	8.042834587294069E-4	0.02028641535764918	0.19299731007530305	0.13272182589680634	0.12503290963121674	8.794983289063044E-9	7.174933397332837E-9	1.0378524771130826E-8	8.586275325065273E-9	0.008759347419555495
0.001219909362660186	0.007618301957707056	0.02003728778384598	0.0055431555918709005	0.0038394994280379615	0.028055178066179666	0.8376218073519376	0.003525885094772699	1.653902022353944E-5	1.362042262020155E-7	9.441089955196437E-6	0.007060863573537712	2.5726085892172308E-8	0.08544416837695924	7.801372000216115E-6
0.19853815688923054	0.0961941273618354	0.22297234738710184	0.05270874864453864	0.014713710507986111	0.004002638198473237	0.07573421667063891	0.03147517118411135	6.275452272562526E-6	0.0456561045885979	0.2106198133454609	0.04297379188373564	7.762144586831163E-4	0.002815287231848831	8.1339619548512E-4
0.027330616517595212	0.018607920822682644	0.12521211239244148	0.025287660097483816	0.11590151837606553	7.135075431473778E-4	0.022377539604536836	0.4843404651037907	0.017731487592824387	8.599568674810187E-8	0.005475369506379117	0.09633209102650335	0.010705848690372182	0.002476434245313557	0.04750734248517697
0.26950682270932247	9.854525352902253E-7	0.3668983652690327	0.04135443554607642	0.038965761091991284	1.8845433537407068E-6	0.010829089519071897	0.08250943802657518	6.489349977207597E-5	1.0916372539644468E-8	0.001589564014312064	0.11924522456568237	0.05922561138328872	0.002413505367699707	0.007394408094913634
0.7186552480269105	0.003479557608345873	0.029958847837229748	0.004644445958629969	0.003928654185518913	7.804092190319252E-4	0.0043176808193798035	0.07423499662577045	0.004281813324021794	0.004284900118755089	0.022362946710080038	0.07989915032050372	0.03825661788649693	0.0024139954607641204	0.00850073589856119
0.03311542765137387	0.005024784626254156	0.5869065613578631	0.27150783416864116	0.00956540764982827	2.5735906556135905E-4	0.0012304251793373118	0.06333056596938717	0.010107100027891796	0.0015561632342674387	0.015447471923894993	1.6038908002401408E-5	0.0012048697364729322	7.291478716185822E-4	8.426296057000966E-7
0.37592117992489765	0.0027158190208107654	1.7851525217904198E-5	0.27062554596550426	0.022174493175747923	0.0015686313703025105	6.66894037421746E-4	0.2006889881693738	0.008446993735913639	3.480590413428867E-5	1.1743923715888504E-4	0.07260029376334143	0.042333222480021165	0.00205495426432726	3.2887425826841486E-5
0.03389127899913083	0.004250306792433635	0.0014910880649199197	0.006426687518322749	0.028065254594563882	0.01720537601187414	0.011579698210108073	0.043236064662059634	0.011873296465656515	0.012199132070606957	0.020591691539036124	0.03426204299213959	0.03815541557268376	0.735722497982086	0.0010501685243781908
0.003704511430189741	4.282870052291165E-6	0.15900694384600392	8.301068112743754E-5	0.02381322025320497	0.0044352473206930275	0.019696098177402116	0.010083808310558858	0.49006255695682904	0.004854869291706911	0.04067968476093734	0.18344373988613624	0.056364802802485174	0.002440067372192944	0.0013271560404798913
0.061606590526034406	0.029235163393245795	0.013837663615455091	5.733274679388845E-4	0.05070834960580714	0.004978682550073495	0.015813911118583726	0.013209376167850048	0.5819070793323589	0.006180886571497604	0.07548087412822285	0.11165699615241437	0.006547450300776131	0.02424228655481592	0.004021362514925442
0.39263973218009435	0.011246322905034642	0.025665241422421107	0.022562258992479142	0.06671901252229573	0.009053621027243105	0.0884727457700748	0.10824506022965794	0.007975623865318733	4.6105304098554735E-6	0.04700296984076108	0.10185619812720538	0.10770159726991986	0.004322603516291432	0.006532401800792949
0.006451794747069722	0.004893806215590854	0.007439417619618346	0.006164623769121044	0.044077988803948094	0.002354802410221532	0.005181169354929149	0.5545075689213109	0.14089726824618523	0.010005411164473994	0.030820046030176847	0.18696184240603292	7.780873588752371E-6	9.113845281029883E-6	2.273655924515676E-4
0.30761455943624805	0.12212099946239283	0.003119244227430879	0.018521364017824005	0.0475227143625801	0.15722530183949382	0.0035065593974653456	0.0959859066720808	5.6487091785889676E-5	9.556431497244036E-6	0.11626900558038375	0.004358822452210607	0.11073619990938742	0.007476776482312158	0.005476502636907005
0.10053103825760674	0.012299907679459855	0.1430783552771728	0.10433144964706441	0.29470159132562834	0.019794043500935825	2.2300326576495416E-5	0.027836939386821954	0.020954958948648825	0.10285791410116499	6.283796529358849E-6	0.07301094138250938	0.014363181740496627	0.0783927804668341	0.007818314162550358
0.005091231820883769	0.004253097705211948	0.0016847411525894552	0.02005994354616651	0.07444255323434838	0.0030861858878484805	0.005852941747389415	0.6238203371145584	8.699174591916166E-6	7.275873236898322E-4	0.03543937239611046	0.18245820218638842	0.04306722434711914	6.496018485071834E-6	1.3863446188471763E-6
0.030105273057438937	1.8199188986897278E-5	6.339796750773416E-5	0.006381066343424378	0.0019448592831970914	0.04934258530854039	0.05461532471810139	0.008628222029490146	7.097258717048936E-7	1.226725832978047E-4	0.021181063731343732	0.014493609553163034	3.665755870904698E-5	0.0016907670674181508	0.8113755918835095
0.014697902797688468	0.05039979503682937	9.862063298101139E-6	0.0019265528173966944	0.019016055256625242	0.008951410866684861	0.757696464689234	1.7907761020651705E-4	0.04956594292314011	5.967212879248492E-5	0.011565040196818721	1.4433683299373766E-4	0.039106960404457276	0.036064862871813944	0.01061606350402049
1.709787028252533E-5	3.414217434128866E-4	0.1214794727778583	0.5833485526908775	0.010248702572449251	9.986382879952452E-7	7.046800005005552E-9	0.0015475812412880745	0.26875008340951734	4.567171823404747E-6	0.01259773273163106	1.4671675975766074E-5	9.505535893659182E-7	1.1638815848077494E-5	0.0016365210603586967
0.1444182929760776	0.011491104563979894	0.02880969789862434	0.02856012302841659	0.07381013797162826	9.996341867208854E-4	0.060067935137052136	0.02648480391094213	0.002998136926114	6.973018908014032E-5	0.02165998704413689	0.02141078445608306	0.08857597413584818	0.4874422639998623	0.0032013935754333987
2.6837500336680992E-5	0.0024030870683793303	0.13930343781734567	0.4842834828844547	0.170298574992203	0.0014065728058938534	0.011401504991731289	0.026647792838103618	0.011107915301027362	0.010015447146911495	0.009029895933072766	0.018861146822606253	0.056347499544097776	0.05619536450141725	0.002671439852419093
0.007498833009080818	0.01846166505820563	0.05676863696327244	0.0014481161336342763	0.6062269295432008	0.06857327872012964	0.03510615953299087	0.010406891284963868	0.09979239439667043	6.264028981436653E-5	0.045602681669692606	0.020066562403081488	9.079742811214989E-4	0.017405341041245574	0.011671895672895833
0.334860459522225	0.08191457085796054	1.2939829206201167E-4	4.2279173027435536E-4	0.06583357568723183	0.002344906587954095	0.06720961269628818	0.1771395431218853	0.024319821561588538	0.029041908267251667	0.16686380755582278	4.07666131593384E-8	9.674403070360266E-5	0.04977394244497027	4.8876877168584395E-5
0.057078546046469725	5.2067124321435845E-5	2.6781435763774897E-5	6.45896660307319E-5	0.04180464125145261	0.010336463372668246	0.17560520776645858	0.3747341713413482	2.4036507630689052E-5	0.020065435177939732	0.07424821563110731	0.011278428877485243	0.23460193303583898	5.2508895280389137E-5	2.6973870204385947E-5
0.028988561802137398	0.3667998327152449	4.803998581479413E-5	1.2862509265626346E-6	0.15353041380348223	0.011858462532577682	3.394843214315577E-5	0.06905584254646341	0.13851474998110372	2.656080801456956E-5	0.21735106641186294	1.6215564216294575E-5	0.010880020067460864	0.0028698992879761923	2.5099810575224354E-5
0.18747976703681923	0.02110697420487024	0.30019807944878574	0.012011741286606108	0.024087172862126513	0.02702882999476619	0.03397224188511199	0.15053711347942939	0.02243573360368318	0.10156119238972688	0.0013536836886546802	2.289399236198908E-5	0.0033518195554292805	0.11481323343264788	3.952313898072E-5
0.010383420126945462	5.700475610706039E-6	9.010659906775089E-5	0.33757922113924366	0.22668164880567787	5.002050238343523E-4	5.926999093602149E-5	0.11395621719438868	0.026069856817701763	0.015744362035363967	0.09065190430674289	0.15702811847747625	0.010831869583653203	3.626080389816456E-5	0.010381838619459245
0.030693182429992038	0.09080558180486631	5.937973322934455E-5	0.06401725083878192	0.4069036233997648	0.05799083206314382	3.401005866138132E-6	0.04600196096537827	7.67159080044211E-4	0.008271680740070517	0.07694929705757778	0.04904153954048942	0.05858374666542861	0.10830614432258148	0.0016052203527852258
0.030301159687489018	7.2118831423932755E-9	0.09168325847221204	0.044436553790491606	0.040638044659282314	2.990180006724442E-4	1.6253610671563098E-4	0.004323121382804097	0.0035626260438479346	7.89729288993841E-4	0.005288773037887202	0.7265842392410811	0.025634615513710726	0.022165613712305368	0.0041307038506236664
7.718683606614083E-6	1.5285013491391117E-5	0.051561890597591704	0.008311451862620351	0.003842994790776601	6.358906838612784E-4	0.0012268359469324833	0.006576417496268378	0.7864226814268448	0.003741253092223727	0.021312781760475526	0.09024554499355258	0.026053574301204516	4.375955757931888E-5	1.9197929708823974E-6
0.12580313273282512	0.06415803162650614	0.0832339795400814	0.0011280028835098331	0.19934881891827436	0.027463428431909437	0.03229024847355514	0.01444977332885935	0.011630307736292408	0.0016149584333092235	0.04016956359663776	0.17449072330821624	0.0054573932203294834	0.06741203019702544	0.15134960757266866
0.04721594616785079	0.015038492988154932	2.510698488550656E-6	0.4671115644906046	0.058071557943228734	0.0053671928568678855	1.4188998770923533E-4	0.002920788452382826	0.03877097284536927	9.780493866099287E-4	0.1465549493226267	0.010722817959886171	0.07669785974435943	4.758378770961372E-4	0.12992956927876465
0.05589402429286908	0.002660797053537779	0.15334908975517955	0.010746497445619027	0.029871081984106283	9.007210781609002E-9	0.006271376200396321	3.081897918925989E-6	0.01954943326998907	0.08907254781991474	0.1110234193163794	0.22882976823299442	0.13582252915520093	0.1560336797327965	8.726648358874405E-4
3.2293715879046517E-9	9.823636701315737E-6	0.011302004483033774	2.846270122843305E-6	0.052625345800987884	3.484782154261353E-4	7.421866966479016E-4	0.045782716724080456	1.071533528374748E-4	0.006307283201996483	0.0013137117995018523	0.08805356933394269	0.5547433639391127	0.23735307941964676	0.0013084338965900896
2.628220318561004E-9	5.055367870858732E-6	0.13801239558457815	2.1823920259556243E-5	0.13918125364352785	3.621059725806541E-4	3.1576529973335107E-6	0.02100869169621836	0.32749613736790456	0.010398916339139084	0.03642553414594982	0.2757619522671558	0.033867518413958964	0.01744455452616932	1.0900473469477806E-5
0.4448710319184764	0.001401122898412883	2.5439678516362658E-8	1.3692348906876727E-5	0.17229067784464158	0.004416476905833751	3.24424657953474E-8	0.0026210870531215903	4.4069875903510126E-8	2.1013528660973458E-5	0.07076058822381141	0.020380031960073115	0.027188508493600386	2.921457376003977E-8	0.25603563765786685
1.2056567108517533E-5	0.02964086232021556	0.001015962416703743	1.8320206158896014E-6	9.831693949192753E-6	1.0336969481829298E-5	0.828438398302776	0.0052551397453676615	0.03855782414573692	0.020132534899689896	2.0877235676132623E-8	0.03482154985683379	0.039751900163314084	0.0023388172489670293	1.2932772004262281E-5
0.0037580134738531635	0.019933366168289553	0.009735642229309194	0.014165158756175312	0.20276669106851486	0.19677457176090082	0.002866969726887283	0.19029140397896047	4.8958409086683085E-6	2.711533707035496E-5	0.005708231228435562	1.2664778740809375E-5	0.018421903757842424	0.33542517374996783	1.0819814414342209E-4
0.016693363234767125	0.05405854820072683	0.012436744096854913	0.0015780058989800063	0.00937328106309713	0.014753268725881499	0.6658443145443359	0.05711012075812606	0.0067380308449776615	4.3888697941604917E-4	0.004699406396322639	0.011172689249864897	5.220038164370657E-7	0.14305295130409118	0.0020498666987414237
0.014515253777877345	0.08004964792520054	0.06984951466493261	0.0026760411270611846	0.5794656942297868	0.006213564157728783	0.0033784145682007483	0.018116273757232855	0.08914116061026985	0.00447520503004052	0.01836460957759804	0.013048835294024825	0.0061459278526761595	0.07749991529027578	0.01705994213709448
0.1475766601951572	7.254135638535599E-6	0.19269276091509022	0.0016452202117979195	0.16784586593923953	3.166717021495682E-5	0.06624383003042998	0.21598273804375173	2.035849758111706E-4	3.485867234838629E-8	0.1778608023315398	6.0629680848928504E-5	0.003314253023611429	0.02145493497645263	0.005079763511743576
0.0025351237107701517	0.10025870454804524	0.010021903920826093	0.022841501398885453	0.05590247113180201	0.7421726358736078	0.02596362560125335	0.016254750942093898	0.001695290948797847	1.913986888969818E-6	0.01665290029436843	3.9252224097579926E-5	1.8385504457446746E-4	3.11171400170767E-4	0.005164898973817893
6.368448939407892E-7	0.01935636120171175	0.008336101899428551	0.017595123494611082	0.20187447130056266	4.363225022267357E-5	1.4701277118563861E-8	0.7302892524681588	1.9970228598688554E-8	2.489933815738075E-8	0.005076433353276315	1.7772646119348083E-5	0.013219326794006524	1.0481161507084686E-4	0.0040860165610934664
0.44839011813622004	0.005038459326468461	0.27189951306161053	0.0029451754499722313	0.07674312525828338	0.005672529736599959	0.012479322276313588	0.011216067140243157	0.013095262755796094	0.045099487275324056	0.07333426667580237	0.02341950428165308	0.00397111588017328	0.006688532749412192	7.519996127722203E-6
0.06820906963619731	0.4547450086486474	0.09747874310026147	0.2649444413597059	9.09743129416728E-4	0.021049251750864962	0.009686982128952505	1.4093869448497197E-5	4.0399478467260964E-8	0.016757895976595258	0.009767997105758134	0.05512509773667011	3.2371610132373814E-8	0.001294248565879009	1.7354220514086944E-5
1.724113424819709E-8	0.0029098791624218865	0.10410238108814167	0.003925304777416605	0.18507519971937342	0.0028429475829223013	0.007005420013456888	0.038382030884379394	9.30528803681922E-6	2.5823205451063856E-5	0.04192665783373323	0.03399657511973856	0.05194864305979653	0.48847306765701565	0.03937674736698166
0.025200569772671925	0.013365373566132037	0.0987287264519259	0.301268679685815	0.037075846677225424	0.0234919965232509	0.011294627412518595	0.1543022947599189	0.14766803152708752	0.0032566873626013633	0.050892131469785884	0.03707707160100606	2.2513491433852852E-6	0.046512743552170784	0.04986296828874634
0.3659081425976334	4.589493624587315E-8	1.1093509745656399E-4	0.042012338194227034	0.010312938388851988	0.0050133663699223115	0.05350665507340217	0.10946043871838151	2.8414931840291195E-5	0.0027670413446912612	1.582394437660597E-4	0.09400086474825343	0.06195347755840205	0.2546724285701833	9.467306805250044E-5
0.3168027925556777	0.16065540667012085	0.02092508067672355	0.0052791366637475	0.015537585978421035	0.10965259549950143	0.10766623618238796	0.09445803039756578	0.04167433763769032	0.003444358059751623	0.043089824494566574	0.03269112387701248	0.002467278288643312	0.03955265935625955	0.0061035536619304
0.33919251915345894	1.5865123230311617E-4	0.3059035045752655	0.12452477260205178	0.011958652646831694	0.00826507208007422	0.026532517006245163	0.08134086236111125	0.005130838944461014	1.8476919529469702E-5	1.0223233338710514E-8	0.010895628218691479	0.00841937426046598	0.07201626367101703	0.005642856105259922
0.04484496286188408	7.878622580339814E-4	3.2526826970353986E-4	0.04866318854056266	0.13403612774486662	0.4556437156140966	0.04313841979962388	0.04689529619336644	1.678078336683226E-8	0.002763624944444648	0.12985816203565892	0.013011995942958373	0.07120325318165131	0.00405042508290896	0.004777680749456697
9.12196813752641E-6	0.0012588664098294132	0.06197774764488116	0.010545435080870046	0.1842106735958675	4.3926485032281266E-9	0.01034223686903722	0.2519999052977562	0.004083556746991906	8.639714453451569E-9	1.3051160507795298E-5	0.4671421884598441	0.006606487063294379	0.0018051134989090067	5.6031717107107395E-6
0.0900208147983439	0.0017619720855259378	0.00988062143670756	0.01138621126690937	3.3710762725905867E-4	0.011617849621145955	0.007918228078347321	0.7417517616341743	7.8663271176945E-9	0.003967952686930414	0.002064926518871632	0.10165790917458735	0.010373739454917383	0.007260887731939539	1.001801324546979E-8
